"Kategori","Pesan","Kategori_NusaGuard","Subtipe","Provenance","Synthetic","Reviewed","Template_ID"
"ham","Selamat pagi, Terima kasih sudah hadir di acara keluarga kemarin, foto ada di album bersama. Demikian informasinya.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-7"
"spam","Selamat pagi, Cintaku, rekeningku diblokir. Pinjamkan Rp2.500.000, nanti langsung kuganti. Salam.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-5"
"spam","Mohon perhatian, Petugas pajak meminta data rekening dan PIN untuk pengembalian dana. Mohon diperhatikan.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-7"
"spam","Assalamualaikum, Setelah semua obrolan kita, buktikan kepercayaanmu dengan membantu transfer Rp350.000. Terima kasih.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-3"
"spam","Hai, Tugas online mudah menghasilkan komisi. Top up saldo agar tugas berikutnya terbuka. Terima kasih.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-7"
"spam","Permisi, Jangan beri tahu keluargamu tentang hubungan kita. Aku butuh bantuan dana sebelum pukul 18.00. Terima kasih atas waktunya.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-6"
"spam","Halo kak, Kesempatan cuan pasti 25% per minggu, transfer modal sekarang. Harap cek kembali.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-3"
"spam","Halo pelanggan, HRD meminta pembayaran medical check-up ke rekening pribadi malam ini. Salam.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-8"
"spam","Mohon perhatian, HRD membuka lowongan kerja. Bayar biaya administrasi Rp2.500.000 sebelum interview. Mohon diperhatikan.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-1"
"ham","Halo pelanggan, Kami mengundang Anda ke pernikahan keluarga kami pada minggu depan. Undangan berupa PDF, tidak perlu memasang aplikasi. Mohon diperhatikan.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-2"
"spam","Selamat pagi, Setelah semua obrolan kita, buktikan kepercayaanmu dengan membantu transfer Rp350.000. Demikian informasinya.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-3"
"spam","Halo kak, Saya petugas bank. Sebutkan OTP yang baru masuk agar rekening tidak diblokir sebelum pukul 18.00. Mohon diperhatikan.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-1"
"ham","Assalamualaikum, Undangan rapat RT terlampir sebagai dokumen PDF dari pengurus yang kamu kenal. Ditunggu konfirmasinya.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-10"
"spam","Permisi, Aku bekerja di luar negeri dan akan pulang menemuimu. Bayarkan bea paket hadiah dulu. Mohon diperhatikan.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-4"
"ham","Selamat sore, Kami mengundang Anda ke pernikahan keluarga kami pada minggu depan. Undangan berupa PDF, tidak perlu memasang aplikasi. Ditunggu konfirmasinya.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-2"
"ham","Kepada Yth. Bapak/Ibu, Aku sudah sampai rumah. Kabari kalau kamu juga sudah sampai dengan aman. Semoga membantu.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-9"
"spam","Selamat pagi, Perbarui data akun melalui halaman login https://akun-aman-0319.invalid malam ini. Mohon diperhatikan.","Phishing/Link Berbahaya","tautan_login_palsu","synthetic_template_v1","true","false","PHI-10"
"ham","Halo pelanggan, Tolong beli makan siang saat pulang dari kampus, nanti saya ganti. Salam.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-4"
"spam","Kepada Yth. Bapak/Ibu, Kita sudah dekat lama. Tolong bantu biaya pengobatan keluargaku sebesar Rp350.000. Ditunggu konfirmasinya.","Penipuan Romansa","darurat_palsu","synthetic_template_v1","true","false","ROM-10"
"spam","Kepada Yth. Bapak/Ibu, Anda diterima tanpa tes. Transfer biaya seragam Rp1.250.000 sebelum batas waktu. Semoga membantu.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-2"
"spam","Permisi, Investasi kebun digital memberi bonus anggota dan keuntungan tanpa rugi. Terima kasih atas waktunya.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-6"
"spam","Kepada Yth. Bapak/Ibu, Aku kehilangan dompet saat perjalanan menemuimu. Tolong transfer Rp5.000.000. Harap cek kembali.","Penipuan Romansa","darurat_palsu","synthetic_template_v1","true","false","ROM-9"
"spam","Halo kak, Admin layanan membutuhkan PIN Anda untuk membatalkan transaksi Rp350.000. Demikian informasinya.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-2"
"spam","Halo kak, Robot trading legal menjamin return tetap. Buka akun dengan setoran Rp2.500.000. Mohon diperhatikan.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-4"
"spam","Mohon perhatian, Kesempatan cuan pasti 20% per minggu, transfer modal dalam 30 menit. Terima kasih atas waktunya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-3"
"spam","Info untuk Anda, Buka file Galeri_Pernikahan_0293.apk agar foto dan alamat gedung terlihat. Terima kasih.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-7"
"spam","Halo pelanggan, Undangan resmi elektronik tersedia melalui link http://undangan-0106.invalid. Terima kasih.","Phishing/Link Berbahaya","tautan_login_palsu","synthetic_template_v1","true","false","PHI-9"
"spam","Kepada Yth. Bapak/Ibu, Admin layanan membutuhkan PIN Anda untuk membatalkan transaksi Rp150.000. Ditunggu konfirmasinya.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-2"
"spam","Selamat pagi, Aku serius ingin menikah denganmu, tetapi paket hadiahku tertahan dan perlu biaya Rp500.000. Salam.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-2"
"spam","Assalamualaikum, Kesempatan cuan pasti 50% per minggu, transfer modal malam ini. Terima kasih.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-3"
"spam","Halo pelanggan, Investasi eksklusif menjanjikan profit 30% tanpa risiko. Deposit mulai Rp2.500.000. Semoga membantu.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-1"
"spam","Assalamualaikum, Aku bekerja di luar negeri dan akan pulang menemuimu. Bayarkan bea paket hadiah dulu. Semoga membantu.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-4"
"spam","Mohon perhatian, Admin layanan membutuhkan PIN Anda untuk membatalkan transaksi Rp500.000. Mohon diperhatikan.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-2"
"spam","Hai, Admin layanan membutuhkan PIN Anda untuk membatalkan transaksi Rp350.000. Semoga membantu.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-2"
"spam","Assalamualaikum, Paket investasi VIP tersisa satu slot. Kirim Rp2.500.000 untuk mengamankan posisi. Terima kasih.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-8"
"spam","Info untuk Anda, Investasi eksklusif menjanjikan profit 40% tanpa risiko. Deposit mulai Rp2.500.000. Harap cek kembali.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-1"
"spam","Halo kak, Pihak berwenang mengancam denda bila data pribadi tidak dikirim sekarang. Salam.","Social Engineering","ancaman_akun","synthetic_template_v1","true","false","SOC-10"
"spam","Halo kak, Proyek kripto rahasia akan naik 75%. Jangan lewatkan penawaran malam ini. Ditunggu konfirmasinya.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-5"
"spam","Assalamualaikum, Hadiah pelanggan menunggu. Pasang Bonus_Resmi_0458.apk untuk klaim. Terima kasih.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-8"
"spam","Hai, Lowongan staf administrasi bergaji tinggi. Kirim PIN dan data rekening untuk payroll. Demikian informasinya.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-5"
"ham","Assalamualaikum, Paket sudah diterima oleh satpam. Silakan diambil tanpa biaya tambahan. Demikian informasinya.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-6"
"spam","Selamat sore, Setelah semua obrolan kita, buktikan kepercayaanmu dengan membantu transfer Rp2.500.000. Harap cek kembali.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-3"
"spam","Selamat pagi, Paket Anda tertahan. Download aplikasi Cek_Resi_0174.apk untuk memilih jadwal antar. Semoga membantu.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-4"
"spam","Selamat pagi, Anda diterima tanpa tes. Transfer biaya seragam Rp2.500.000 sebelum pukul 18.00. Terima kasih.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-2"
"spam","Kepada Yth. Bapak/Ibu, Detail waktu dan lokasi pernikahan ada di Undangan Pernikahan 0328.apk, silakan buka malam ini. Salam.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-3"
"spam","Halo kak, Undangan resmi elektronik tersedia melalui link http://undangan-0371.invalid. Semoga membantu.","Phishing/Link Berbahaya","tautan_login_palsu","synthetic_template_v1","true","false","PHI-9"
"spam","Assalamualaikum, Kesempatan cuan pasti 30% per minggu, transfer modal sebelum pukul 18.00. Mohon diperhatikan.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-3"
"spam","Halo kak, Anda diterima tanpa tes. Transfer biaya seragam Rp350.000 sebelum batas waktu. Salam.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-2"
"spam","Kepada Yth. Bapak/Ibu, Aku ingin membangun masa depan bersama, kirim modal kecil untuk usaha kita. Terima kasih atas waktunya.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-7"
"spam","Halo kak, Saya petugas bank. Sebutkan OTP yang baru masuk agar rekening tidak diblokir hari ini. Terima kasih.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-1"
"ham","Halo pelanggan, Foto undangan pernikahan sudah saya kirim dalam format JPG. Sampai jumpa di acara ya. Harap cek kembali.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-3"
"spam","Permisi, Pihak berwenang mengancam denda bila data pribadi tidak dikirim malam ini. Semoga membantu.","Social Engineering","ancaman_akun","synthetic_template_v1","true","false","SOC-10"
"spam","Hai, Sayang, aku sedang darurat di luar kota. Tolong kirim uang Rp5.000.000 hari ini. Semoga membantu.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-1"
"spam","Assalamualaikum, Investasi kebun digital memberi bonus anggota dan keuntungan tanpa rugi. Mohon diperhatikan.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-6"
"spam","Selamat sore, Anda diterima tanpa tes. Transfer biaya seragam Rp350.000 hari ini. Demikian informasinya.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-2"
"spam","Assalamualaikum, Kami lampirkan Undangan_Digital_Pernikahan_0320.apk. Mohon diunduh untuk melihat peta lokasi. Ditunggu konfirmasinya.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-2"
"spam","Hai, Posisi terbatas, amankan kursi kerja dengan transfer Rp5.000.000. Harap cek kembali.","Penipuan Rekrutmen","hrd_palsu","synthetic_template_v1","true","false","REK-9"
"spam","Selamat sore, Gabung grup trading kami, modal Rp1.250.000 dijamin berlipat dalam 10 hari. Semoga membantu.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-2"
"ham","Permisi, Aku sudah sampai rumah. Kabari kalau kamu juga sudah sampai dengan aman. Terima kasih.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-9"
"spam","Info untuk Anda, Hadiah pelanggan menunggu. Pasang Bonus_Resmi_0485.apk untuk klaim. Semoga membantu.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-8"
"spam","Info untuk Anda, Rekrutmen resmi tanpa wawancara, bayar pelatihan wajib sebesar Rp350.000. Mohon diperhatikan.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-6"
"spam","Info untuk Anda, Aku serius ingin menikah denganmu, tetapi paket hadiahku tertahan dan perlu biaya Rp500.000. Salam.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-2"
"spam","Halo pelanggan, Gabung grup trading kami, modal Rp2.500.000 dijamin berlipat dalam 2 hari. Semoga membantu.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-2"
"spam","Info untuk Anda, Paket investasi VIP tersisa satu slot. Kirim Rp1.250.000 untuk mengamankan posisi. Terima kasih.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-8"
"ham","Permisi, Aku sudah sampai rumah. Kabari kalau kamu juga sudah sampai dengan aman. Terima kasih atas waktunya.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-9"
"spam","Halo pelanggan, Lowongan staf administrasi bergaji tinggi. Kirim PIN dan data rekening untuk payroll. Terima kasih.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-5"
"spam","Info untuk Anda, Buka file Galeri_Pernikahan_0163.apk agar foto dan alamat gedung terlihat. Mohon diperhatikan.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-7"
"spam","Permisi, Nomor Anda bermasalah. Kirim kode verifikasi kepada petugas ini sekarang. Ditunggu konfirmasinya.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-3"
"spam","Selamat pagi, Robot trading legal menjamin return tetap. Buka akun dengan setoran Rp2.500.000. Salam.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-4"
"ham","Selamat sore, Foto undangan pernikahan sudah saya kirim dalam format JPG. Sampai jumpa di acara ya. Mohon diperhatikan.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-3"
"spam","Halo kak, Robot trading legal menjamin return tetap. Buka akun dengan setoran Rp150.000. Salam.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-4"
"spam","Halo kak, Bisnis passive income tanpa kerja, modal kembali dalam 10 hari. Terima kasih.","Penipuan Investasi","deposit_awal","synthetic_template_v1","true","false","INV-9"
"spam","Hai, Customer service meminta foto kartu dan kode rahasia untuk membuka blokir. Salam.","Social Engineering","ancaman_akun","synthetic_template_v1","true","false","SOC-9"
"spam","Info untuk Anda, Bisnis passive income tanpa kerja, modal kembali dalam 3 hari. Terima kasih atas waktunya.","Penipuan Investasi","deposit_awal","synthetic_template_v1","true","false","INV-9"
"ham","Hai, Undangan rapat RT terlampir sebagai dokumen PDF dari pengurus yang kamu kenal. Ditunggu konfirmasinya.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-10"
"spam","Halo pelanggan, Kami mengundang Anda ke pesta pernikahan. Buka Foto Undangan_0243.apk untuk info lengkapnya. Salam.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-1"
"spam","Halo kak, Undangan resmi elektronik tersedia melalui link http://undangan-0193.invalid. Semoga membantu.","Phishing/Link Berbahaya","tautan_login_palsu","synthetic_template_v1","true","false","PHI-9"
"spam","Halo kak, Kerja paruh waktu dari rumah, tugas memberi like dengan deposit awal Rp500.000. Terima kasih.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-3"
"spam","Kepada Yth. Bapak/Ibu, Undangan resmi elektronik tersedia melalui link http://undangan-0075.invalid. Salam.","Phishing/Link Berbahaya","tautan_login_palsu","synthetic_template_v1","true","false","PHI-9"
"ham","Selamat pagi, Jadwal konsultasi dipindah ke Rabu pukul 13.00 melalui ruang kelas resmi. Semoga membantu.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-5"
"spam","Selamat pagi, Hadiah pelanggan menunggu. Pasang Bonus_Resmi_0379.apk untuk klaim. Mohon diperhatikan.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-8"
"spam","Halo pelanggan, Investasi kebun digital memberi bonus anggota dan keuntungan tanpa rugi. Terima kasih atas waktunya.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-6"
"ham","Permisi, Jadwal konsultasi dipindah ke Rabu pukul 13.00 melalui ruang kelas resmi. Semoga membantu.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-5"
"spam","Permisi, Nomor Anda bermasalah. Kirim kode verifikasi kepada petugas ini sebelum batas waktu. Salam.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-3"
"spam","Permisi, Bisnis passive income tanpa kerja, modal kembali dalam 2 hari. Harap cek kembali.","Penipuan Investasi","deposit_awal","synthetic_template_v1","true","false","INV-9"
"ham","Permisi, Aku sudah sampai rumah. Kabari kalau kamu juga sudah sampai dengan aman. Ditunggu konfirmasinya.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-9"
"spam","Info untuk Anda, Atasan meminta transfer darurat Rp1.250.000; jangan hubungi siapa pun dulu. Harap cek kembali.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-5"
"spam","Selamat sore, Pihak berwenang mengancam denda bila data pribadi tidak dikirim sekarang. Demikian informasinya.","Social Engineering","ancaman_akun","synthetic_template_v1","true","false","SOC-10"
"spam","Selamat sore, HRD membuka lowongan kerja. Bayar biaya administrasi Rp5.000.000 sebelum interview. Terima kasih.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-1"
"spam","Halo pelanggan, Aku ingin membangun masa depan bersama, kirim modal kecil untuk usaha kita. Ditunggu konfirmasinya.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-7"
"spam","Kepada Yth. Bapak/Ibu, HRD membuka lowongan kerja. Bayar biaya administrasi Rp5.000.000 sebelum interview. Ditunggu konfirmasinya.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-1"
"spam","Hai, HRD meminta pembayaran medical check-up ke rekening pribadi hari ini. Salam.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-8"
"spam","Hai, Aku bekerja di luar negeri dan akan pulang menemuimu. Bayarkan bea paket hadiah dulu. Semoga membantu.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-4"
"spam","Halo kak, Proyek kripto rahasia akan naik 20%. Jangan lewatkan penawaran sekarang. Terima kasih atas waktunya.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-5"
"ham","Assalamualaikum, Undangan rapat RT terlampir sebagai dokumen PDF dari pengurus yang kamu kenal. Terima kasih.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-10"
"ham","Info untuk Anda, Pengumuman kampus dapat dilihat melalui portal akademik resmi. Mohon diperhatikan.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-8"
"spam","Halo kak, Saya petugas bank. Sebutkan OTP yang baru masuk agar rekening tidak diblokir malam ini. Semoga membantu.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-1"
"spam","Info untuk Anda, Undangan resmi elektronik tersedia melalui link http://undangan-0450.invalid. Harap cek kembali.","Phishing/Link Berbahaya","tautan_login_palsu","synthetic_template_v1","true","false","PHI-9"
"ham","Assalamualaikum, Tolong beli makan siang saat pulang dari kampus, nanti saya ganti. Semoga membantu.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-4"
"spam","Halo pelanggan, Detail waktu dan lokasi pernikahan ada di Undangan Pernikahan 0338.apk, silakan buka hari ini. Demikian informasinya.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-3"
"spam","Mohon perhatian, Jangan beri tahu keluargamu tentang hubungan kita. Aku butuh bantuan dana sebelum batas waktu. Terima kasih.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-6"
"spam","Hai, Admin layanan membutuhkan PIN Anda untuk membatalkan transaksi Rp5.000.000. Terima kasih.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-2"
"spam","Permisi, Bisnis passive income tanpa kerja, modal kembali dalam 3 hari. Demikian informasinya.","Penipuan Investasi","deposit_awal","synthetic_template_v1","true","false","INV-9"
"spam","Info untuk Anda, Cintaku, rekeningku diblokir. Pinjamkan Rp150.000, nanti langsung kuganti. Demikian informasinya.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-5"
"spam","Halo pelanggan, Akun bank akan dinonaktifkan. Verifikasi melalui https://bank-verifikasi-0282.invalid. Mohon diperhatikan.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-5"
"ham","Mohon perhatian, Pengumuman kampus dapat dilihat melalui portal akademik resmi. Mohon diperhatikan.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-8"
"spam","Hai, Investasi eksklusif menjanjikan profit 20% tanpa risiko. Deposit mulai Rp350.000. Ditunggu konfirmasinya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-1"
"spam","Selamat sore, Anda diterima tanpa tes. Transfer biaya seragam Rp5.000.000 sebelum batas waktu. Terima kasih.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-2"
"spam","Selamat sore, Petugas pajak meminta data rekening dan PIN untuk pengembalian dana. Harap cek kembali.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-7"
"spam","Mohon perhatian, Jangan beri tahu keluargamu tentang hubungan kita. Aku butuh bantuan dana dalam 30 menit. Harap cek kembali.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-6"
"spam","Permisi, Tugas online mudah menghasilkan komisi. Top up saldo agar tugas berikutnya terbuka. Demikian informasinya.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-7"
"spam","Selamat sore, Atasan meminta transfer darurat Rp150.000; jangan hubungi siapa pun dulu. Terima kasih atas waktunya.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-5"
"spam","Hai, Kesempatan cuan pasti 50% per minggu, transfer modal sebelum batas waktu. Ditunggu konfirmasinya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-3"
"spam","Assalamualaikum, Pihak berwenang mengancam denda bila data pribadi tidak dikirim sekarang. Terima kasih.","Social Engineering","ancaman_akun","synthetic_template_v1","true","false","SOC-10"
"ham","Halo kak, Paket sudah diterima oleh satpam. Silakan diambil tanpa biaya tambahan. Salam.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-6"
"spam","Halo pelanggan, Aku kehilangan dompet saat perjalanan menemuimu. Tolong transfer Rp1.250.000. Ditunggu konfirmasinya.","Penipuan Romansa","darurat_palsu","synthetic_template_v1","true","false","ROM-9"
"spam","Selamat sore, Robot trading legal menjamin return tetap. Buka akun dengan setoran Rp500.000. Salam.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-4"
"spam","Halo kak, Paket Anda tertahan. Download aplikasi Cek_Resi_0191.apk untuk memilih jadwal antar. Salam.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-4"
"ham","Hai, Terima kasih sudah hadir di acara keluarga kemarin, foto ada di album bersama. Mohon diperhatikan.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-7"
"spam","Permisi, Tagihan belum dibayar. Klik tautan [tautan-palsu-0247] untuk menghindari denda. Salam.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-6"
"spam","Halo pelanggan, Aku kehilangan dompet saat perjalanan menemuimu. Tolong transfer Rp150.000. Semoga membantu.","Penipuan Romansa","darurat_palsu","synthetic_template_v1","true","false","ROM-9"
"ham","Assalamualaikum, Aku sudah sampai rumah. Kabari kalau kamu juga sudah sampai dengan aman. Demikian informasinya.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-9"
"spam","Selamat sore, Aku serius ingin menikah denganmu, tetapi paket hadiahku tertahan dan perlu biaya Rp5.000.000. Terima kasih atas waktunya.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-2"
"spam","Assalamualaikum, Saya petugas bank. Sebutkan OTP yang baru masuk agar rekening tidak diblokir dalam 30 menit. Terima kasih.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-1"
"spam","Kepada Yth. Bapak/Ibu, Bukti profit sudah banyak. Transfer dana awal agar akun investasi diaktifkan. Harap cek kembali.","Penipuan Investasi","deposit_awal","synthetic_template_v1","true","false","INV-10"
"ham","Info untuk Anda, Besok rapat kelompok dimulai pukul 08.00 di ruang B3. Demikian informasinya.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-1"
"spam","Halo pelanggan, Jangan beri tahu keluargamu tentang hubungan kita. Aku butuh bantuan dana sebelum pukul 18.00. Harap cek kembali.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-6"
"ham","Permisi, Foto undangan pernikahan sudah saya kirim dalam format JPG. Sampai jumpa di acara ya. Terima kasih.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-3"
"spam","Selamat pagi, Paket investasi VIP tersisa satu slot. Kirim Rp150.000 untuk mengamankan posisi. Salam.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-8"
"spam","Selamat pagi, Proyek kripto rahasia akan naik 75%. Jangan lewatkan penawaran hari ini. Mohon diperhatikan.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-5"
"spam","Selamat pagi, Kerja paruh waktu dari rumah, tugas memberi like dengan deposit awal Rp350.000. Harap cek kembali.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-3"
"spam","Permisi, Robot trading legal menjamin return tetap. Buka akun dengan setoran Rp150.000. Terima kasih atas waktunya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-4"
"spam","Hai, Kerja paruh waktu dari rumah, tugas memberi like dengan deposit awal Rp150.000. Semoga membantu.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-3"
"spam","Selamat sore, Detail waktu dan lokasi pernikahan ada di Undangan Pernikahan 0296.apk, silakan buka dalam 30 menit. Salam.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-3"
"spam","Selamat pagi, Paket Anda tertahan. Download aplikasi Cek_Resi_0172.apk untuk memilih jadwal antar. Semoga membantu.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-4"
"spam","Selamat pagi, Hadiah pelanggan menunggu. Pasang Bonus_Resmi_0145.apk untuk klaim. Terima kasih atas waktunya.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-8"
"ham","Halo kak, Kami mengundang Anda ke pernikahan keluarga kami pada Senin. Undangan berupa PDF, tidak perlu memasang aplikasi. Ditunggu konfirmasinya.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-2"
"spam","Selamat sore, Hadiah pernikahan untukmu tertahan di bea cukai. Bayar tagihannya agar dikirim. Ditunggu konfirmasinya.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-8"
"spam","Selamat pagi, Paket investasi VIP tersisa satu slot. Kirim Rp350.000 untuk mengamankan posisi. Terima kasih.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-8"
"spam","Info untuk Anda, Anda diterima tanpa tes. Transfer biaya seragam Rp5.000.000 sebelum batas waktu. Salam.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-2"
